"bank_name","card_name","card_type","card_category","card_usp","card_image_url","know_more_link","apply_now_link","joining_fee","annual_fee","annual_fee_waiver","add_on_card_fee","interest_rate_pa","card_replacement_fee","cash_payment_fee","duplicate_statement_fee","outstation_cheque_fee","hostlisting_charges","cash_withdrawal_fee","overdue_penalty_fee","over_limit_penalty","foreign_currency_transaction_fee","reward_point_redemption_fee","dynamic_currency_conversion_markup","education_transaction_fee","wallet_load_transaction_fee","fuel_transaction_fee","utility_transaction_fee","rewards_program","cashback_with_every_transaction","spend_based_reversal","flexipay","reward_points","rewards","features","returns_rate","welcome_benefit","welcome_points","milestone_benefit","bonus_points","fuel_benefits","dining_benefits","culinary_treats","travel_benefits","movie_benefits","OTT_benefits","cashback_offers","voucher_offers","mobile_app_benefits","stay_benefits","lifestyle_benefits","e_commerce","lounge_access","concierge_service","insurance","fraud_protection","health_and_wellness_benefits","security_features","international_use","full_card_description","eligibility_criteria","terms_and_conditions"
"HDFC Bank","Superia Airline Credit Card","Retail","Travel","Enjoy premium travel benefits across various airlines","https://www.hdfcbank.com/content/api/contentstream-id/723fb80a-2dde-42a3-9793-7ae1be57c87f/3bfdbb7d-0e77-4a51-bdd1-fdaa57509711/Personal/Pay/Cards/Credit%20Card/Credit%20Card%20Landing%20Page/Credit%20Cards/Premium%20Travel/Superia/superia_banner1.png","https://www.hdfcbank.com/personal/pay/cards/credit-cards/superia","https://www.bankbazaar.com/credit-card.html?variant=slide&WT.mc_id=CROSS_SELL_IL_CCBUTTON_161018&utm_source=bb&utm_medium=seo&utm_campaign=CROSS_SELL_IL_CCBUTTON_161018","NILL","NILL","NILL","NILL","NILL","NILL","NILL","NILL","NILL","NILL","NILL","NILL","NILL","NILL","NILL","NILL","NILL","NILL","1% Fuel Surcharge waived off on fuel transactions ( Minimum transaction of INR 400, Maximum Cashback of INR 500 per statement cycle)","NILL","Earn 3 reward points for every ₹ 150 spent. Exchange them for miles (at 0.7 miles for every point) or gifts from an exclusive reward catalogue","NILL","NILL","NILL","NILL","NILL","Complimentary Priority Pass Membership, Stay protected against unauthorised use when you shop with the EMV Chip Card technology, Be assured of zero liability on lost card after reporting the loss","NILL","1000 reward points","NILL","NILL","NILL","1% Fuel Surcharge waived off on fuel transactions ( Minimum transaction of INR 400, Maximum Cashback of INR 500 per statement cycle)","Enjoy 50% more reward points at premium restaurants","NILL","Convert reward points into miles or vouchers of domestic airlines such as Jet Airways, Air India, etc. - save upto ₹ 8000 a year, Redeem points for miles with over 20 international airlines through KrisFlyer, Singapore Airline's frequent flyer programme","NILL","NILL","NILL","NILL","NILL","NILL","NILL","NILL","NILL","NILL","NILL","Be assured of zero liability on lost card after reporting the loss","NILL","Stay protected against unauthorised use when you shop with the EMV Chip Card technology","Yes, accepted worldwide","This card offers premium travel benefits across various airlines, including the ability to convert reward points into miles or vouchers, making it ideal for frequent travelers.","NILL","All dues must be paid on time; rewards program subject to change."
"HDFC Bank","Platinum Plus Credit Card","Retail","Fuel","Save up to Rs.1,500 in a year on your fuel transactions with HDFC Bank Platinum Plus Credit Card & get attractive reward points, interest free credit facility & free add-on cards for your loved ones.","https://www.hdfcbank.com/content/api/contentstream-id/723fb80a-2dde-42a3-9793-7ae1be57c87f/2eed51c0-a297-475e-b0ef-3d1930142ec4/Personal/Pay/Cards/Credit%20Card/Credit%20Card%20Landing%20Page/Credit%20Cards/regular/Platinum%20Plus/platinum_plus_banner1.png","https://www.hdfcbank.com/personal/pay/cards/credit-cards/platinum-plus","","NILL","NILL","NILL","NILL","NILL","NILL","NILL","NILL","NILL","NILL","NILL","NILL","NILL","NILL","NILL","NILL","NILL","NILL","NILL","NILL","Earn 2 reward points for every ₹ 150 you spend. Get 50% more rewards for every ₹ 150 you spend above ₹ 50,000 per statement cycle.","NILL","NILL","NILL","NILL","NILL","Protect yourself against fraud with the EMV Chip technology in your card. Get zero liability on lost card if reported immediately. Get 50 days of interest-free credit. Pay utility and phone bills with ease by registering your card for SmartPay.","NILL","NILL","NILL","NILL","NILL","1% fuel surcharge waiver.","NILL","NILL","NILL","NILL","NILL","NILL","NILL","NILL","NILL","NILL","NILL","NILL","NILL","NILL","Zero liability if reported immediately.","NILL","EMV Chip technology","Yes, accepted worldwide.","This card offers premium travel, shopping, and lifestyle benefits, including lounge access, high rewards, and robust insurance, making it ideal for frequent travelers.","NILL","All dues must be paid on time; rewards program subject to change."
"HDFC Bank","Doctor's Superia Credit Card","Retail","Travel","3 Reward Points for every Rs. 150 spent, 50% more Reward Points on dining, and professional indemnity insurance coverage up to Rs. 20 lakh.","https://www.hdfcbank.com/content/api/contentstream-id/723fb80a-2dde-42a3-9793-7ae1be57c87f/83702e81-acfc-4ed7-a0e1-353c1604bdd0/Personal/Pay/Cards/Credit%20Card/Credit%20Card%20Landing%20Page/Credit%20Cards/Profeesional/Doctors%20Superia/doctors_superia_banner1.png","https://www.hdfcbank.com/personal/pay/cards/credit-cards/doctors-superia","https://www.hdfcbank.com/personal/pay/cards/credit-cards/doctors-superia","1000","1000","Waived off on spending Rs. 15,000 within 90 days for the first year and Rs. 1 lakh in the previous year for subsequent years.","","3.49% per month","","","","","","2.5% of the amount withdrawn or Rs. 500, whichever is higher","Varies based on the outstanding amount","2.5% of the amount that is over limit or Rs. 500, whichever is higher","3.5% of the transacted amount","","","","","","","3 Reward Points for every Rs. 150 spent, 50% more Reward Points on dining at restaurants.","","Annual fee reversed on spending Rs. 1 lakh in the previous year.","Available on spends above Rs. 2,500.","3 Reward Points for every Rs. 150 spent.","1,000 Reward Points as welcome benefit and renewal benefit.","Professional indemnity insurance, fuel surcharge waiver, zero lost card liability, and interest-free credit period of up to 50 days.","","1,000 Reward Points on card activation.","1,000 Reward Points on card activation.","Air voucher worth Rs. 8,000 on spending more than Rs. 5 lakh.","","1% fuel surcharge waiver at all fuel stations across India (on transactions between Rs. 400 and Rs. 5,000, max waiver of Rs. 250 per statement cycle).","50% more Reward Points on dining at restaurants.","","","","","","","","","","","","","Professional indemnity insurance coverage up to Rs. 20 lakh.","Zero liability on unauthorized transactions if reported immediately.","","Chip & PIN, contactless payments.","Yes, accepted worldwide.","The Doctor's Superia Credit Card is designed for doctors, offering premium travel, shopping, and lifestyle benefits, including professional indemnity insurance, high rewards, and exclusive dining offers.","Only doctors are eligible to apply for this card. Minimum age: 21 years, Maximum age: 65 years.","All dues must be paid on time; rewards program subject to change."
"HDFC Bank","Doctor's Regalia Credit Card","Retail","Lifestyle","Premium travel & lifestyle privileges including Personal Global Concierge Services, Taj Epicure Plus Membership, Club Vistara Silver membership & exclusive dining privileges.","https://www.hdfcbank.com/content/api/contentstream-id/723fb80a-2dde-42a3-9793-7ae1be57c87f/f7da2911-8309-4463-a6fe-b26521c94165/Personal/Pay/Cards/Credit%20Card/Credit%20Card%20Landing%20Page/Credit%20Cards/Super%20Premium/Regalia/regalia_banner1.png","https://www.hdfcbank.com/personal/pay/cards/credit-cards/doctors-regalia","https://www.bankbazaar.com/credit-card.html?variant=slide&WT.mc_id=CROSS_SELL_IL_CCBUTTON_bluesvg_90226&utm_source=bb&utm_medium=seo&utm_campaign=CROSS_SELL_IL_CCBUTTON_bluesvg_90226","Rs. 2500/- + Applicable Taxes","Rs. 2500/- + Applicable Taxes","Spend Rs. 3L in 12 Months and get Renewal Fee waived for next renewal year.","NILL","NILL","NILL","NILL","NILL","NILL","NILL","NILL","NILL","NILL","NILL","NILL","NILL","NILL","NILL","NILL","NILL","Welcome Benefit of 2500 Reward Points and renewal benefit of 2500 Reward Points (applicable only after the membership fee is realized and not applicable when the fee is waived off)","NILL","NILL","NILL","NILL","NILL","NILL","NILL","₹1,000 Amazon voucher","2500 points on first transaction","Free flight ticket on spends above ₹5 lakh/year","500 points on birthday month","1% fuel surcharge waiver","20% off at select restaurants","Chef's table invitations","Free travel insurance, airport transfers","Buy 1 Get 1 free ticket monthly","3 months free Netflix","NILL","₹500 Myntra voucher on spends > ₹50,000","Extra points on app transactions","10% off at partner hotels","Free gym membership","2% cashback on Amazon/Flipkart","8 free domestic lounge visits per year","24x7 concierge for travel bookings","air accident cover, travel insurance","Zero liability if reported within 24 hours","NILL","chip & PIN, contactless, 2FA","Yes, accepted worldwide","This card offers premium travel, shopping, and lifestyle benefits, including lounge access, high rewards, and robust insurance, making it ideal for frequent travelers.","NILL","All dues must be paid on time; rewards program subject to change."
"HDFC Bank","Business Freedom Credit Card","Business","Cashback","Enjoy 5% cashback on movies, dining, supermarket spends, taxi rides and utility bill payments","https://www.hdfcbank.com/content/api/contentstream-id/723fb80a-2dde-42a3-9793-7ae1be57c87f/e1ff513c-a95b-4ea7-8866-72b84242bdf3/Personal/Pay/Cards/Credit%20Card/Credit%20Card%20Landing%20Page/Credit%20Cards/Commercial/Business%20Freedom%20Card/business_freedom_card_banner1.png","https://www.hdfcbank.com/personal/pay/cards/commercial-credit-cards/business-freedom-card","https://indialends.com/hdfc-bank-credit-card","NILL","NILL","NILL","NILL","NILL","NILL","NILL","NILL","NILL","NILL","NILL","NILL","NILL","NILL","NILL","NILL","NILL","NILL","NILL","NILL","Earn reward points on every spend of ₹150 and above","5% cashback on all eligible spends","NILL","NILL","NILL","NILL","Enjoy safe and secure transactions with chip-enabled cards","NILL","NILL","NILL","NILL","NILL","Save up to ₹250 on transactions of ₹400 to ₹5000","NILL","NILL","NILL","NILL","NILL","NILL","NILL","NILL","NILL","NILL","NILL","NILL","NILL","NILL","Get zero liability on lost card if reported immediately","NILL","chip-enabled cards","NILL","This card offers cashback on various categories, making it ideal for business expenses.","NILL","NILL"
"HDFC Bank","Business Gold Credit Card","Business","NILL","1% Cashback on air spending, bill payments & surcharge waiver on rail tickets","https://www.hdfcbank.com/content/api/contentstream-id/723fb80a-2dde-42a3-9793-7ae1be57c87f/5df0c136-c8a0-4027-900c-0fcfe8ffdc7d/Personal/Pay/Cards/Credit%20Card/Credit%20Card%20Landing%20Page/Credit%20Cards/Commercial/Business%20Gold/business_gold_banner1.png","https://www.hdfcbank.com/personal/pay/cards/business-credit-cards/business-gold","NILL","NILL","NILL","NILL","NILL","NILL","NILL","NILL","NILL","NILL","NILL","NILL","NILL","NILL","NILL","NILL","NILL","NILL","NILL","NILL","NILL","NILL","NILL","NILL","NILL","NILL","NILL","NILL","NILL","NILL","NILL","NILL","NILL","NILL","NILL","NILL","NILL","NILL","NILL","NILL","NILL","NILL","NILL","NILL","NILL","NILL","NILL","NILL","NILL","NILL","NILL","NILL","NILL","NILL","NILL"
"HDFC Bank","Business Regalia First Credit Card","Business","NILL","Earn 4 Reward Points on every Rs.150 spent, 5% cashback on business essential spends, and complimentary airport lounge access.","https://www.hdfcbank.com/content/api/contentstream-id/723fb80a-2dde-42a3-9793-7ae1be57c87f/c4cc233c-513b-4620-9b83-ae51b186c602/Personal/Pay/Cards/Credit%20Card/Credit%20Card%20Landing%20Page/Credit%20Cards/Commercial/Business%20Regalia%20First/business_regalia_first_banner1.png","https://www.hdfcbank.com/personal/pay/cards/business-credit-cards/business-regalia-first","https://www.hdfcbank.com/personal/pay/cards/business-credit-cards/business-regalia-first","NILL","Rs.1,000","Waived off if spends > ₹1 lakh in the previous year","NILL","41.88%","Rs.100","NILL","NILL","Up to Rs.50","NILL","2.5% of withdrawn amount or Rs.500, whichever is higher","1. Less than equal to Rs.100 - Nil; 2. Rs.101 to Rs.500 - Rs.100; 3. Rs.501 to Rs.1,000 - Rs.500; 4. Rs.1,001 to Rs.5,000 - Rs.600; 5. Rs.5,001 to Rs.10,000 - Rs.750; 6. Rs.10,001 to Rs.25,000 - Rs.900; 7. Rs.25,001 to Rs.50,000 - Rs.1100; 8. More than Rs.50,000 Rs.1300","2.5% of over limit amount, subject to a minimum of Rs.500","2% of the transaction amount","Rs.99 per request","NILL","NILL","NILL","NILL","NILL","Earn 4 Reward Points for every Rs.150 spent, 5,000 Reward Points on annual spends of Rs.6 lakh, and 7,500 Reward Points on annual spends of Rs.9 lakh.","5% cashback on business essential spends","NILL","NILL","4 Reward Points for every Rs.150 spent","Cashback, Reward Points, Airport Lounge Access","Complimentary insurance cover, fuel surcharge waiver, exclusive dining privileges, and priority pass membership.","NILL","Complimentary Zomato Gold Membership on spends worth Rs.75,000 within first 3 months.","NILL","5,000 Reward Points on annual spends of Rs.6 lakh, additional 2,500 Reward Points on Rs.9 lakh spends.","NILL","1% fuel surcharge waiver at all fuel stations across India.","Up to 20% savings at select restaurants.","NILL","Priority Pass membership for airport lounge access.","NILL","NILL","NILL","NILL","NILL","NILL","NILL","NILL","Complimentary access to airport lounges.","NILL","Air accident cover worth Rs.50 lakh, emergency overseas hospitalization cover worth Rs.10 lakh.","Zero liability on fraudulent transactions if reported immediately.","NILL","Chip & PIN, contactless payments.","Yes, accepted worldwide.","HDFC Bank Business Regalia First Credit Card offers premium benefits including cashback, reward points, and exclusive privileges for business owners.","Applicant must be a self-employed businessman or professional, aged between 21 to 65 years, with a minimum income tax return of more than ₹7.2 lakh in a year.","All dues must be paid on time; rewards program subject to change."
"HDFC Bank","Platinum Edge Credit Card","Retail","Cashback","Earn 2 reward points for every ₹150 spent and redeem points for cashback or gifts.","https://www.hdfcbank.com/content/api/contentstream-id/723fb80a-2dde-42a3-9793-7ae1be57c87f/e8dd8803-4324-4a28-a41a-132644a0f0b7/Personal/Pay/Cards/Credit%20Card/Credit%20Card%20Landing%20Page/Credit%20Cards/CASH%20BACK/Platinum%20Edge/platinum_edge_banner1.png","https://www.hdfcbank.com/personal/pay/cards/credit-cards/platinum-edge","https://applyonline.hdfcbank.com/cards/credit-cards.html?CHANNELSOURCE=ZETA&LGCode=MKTG&mc_id=website_cc_cat_pg_platinum_edge&icid=website_cc_cat_pg_platinum_edge","NILL","500","Waived off on spending ₹50,000 in a year","NILL","45%","NILL","NILL","NILL","NILL","NILL","NILL","NILL","NILL","NILL","NILL","NILL","NILL","NILL","NILL","NILL","Earn 2 reward points for every ₹150 spent","1% cashback on all spends","Annual fee reversed if spends > ₹50,000/year","Yes, on spends above ₹2,500","2 points per ₹150 spent","Cashback, gifts, air miles","Fuel surcharge waiver, dining benefits, safety features","NILL","500 Bonus Reward Points on 1st utility bill payment","NILL","NILL","NILL","Waiver of fuel surcharge up to ₹250","50% more reward points at premium restaurants","NILL","NILL","NILL","NILL","NILL","NILL","NILL","NILL","NILL","NILL","NILL","NILL","NILL","Zero liability on lost card after reporting","NILL","EMV Chip Card technology","Yes, accepted worldwide","This card offers cashback on everyday spends, dining benefits, and a robust rewards program, making it ideal for frequent users.","Age 21-60 years, income requirements apply","All dues must be paid on time; rewards program subject to change."
"HDFC Bank","JetPrivilege HDFC Bank Select / Titanium","Retail","Travel","Earn 2 InterMiles on every ₹150 spent on retail expenses and 4 InterMiles on every flight ticket booked on www.intermiles.com","https://www.hdfcbank.com/content/api/contentstream-id/723fb80a-2dde-42a3-9793-7ae1be57c87f/d8157bca-f62e-4d1f-b923-60a6ab63b12e/Personal/Pay/Cards/Credit%20Card/Credit%20Card%20Landing%20Page/Credit%20Cards/Co-Brand/JetPrivilege%20HDFC%20Bank%20Titanium%20Credit%20Card/jetprivilege_titanium_banner1.png","https://hdfcbank.com/personal/pay/cards/credit-cards/jetprivilege-hdfc-bank-titanium-credit-card","https://www.hdfcbank.com/personal/pay/cards/credit-cards/jetprivilege-hdfc-bank-titanium-credit-card","NILL","NILL","Spend ₹1,50,000 within 12 months to waive renewal fee","NILL","1.99% per month","NILL","NILL","NILL","NILL","NILL","NILL","NILL","NILL","NILL","NILL","NILL","NILL","NILL","NILL","NILL","Earn 2 InterMiles on every ₹150 spent","NILL","NILL","NILL","NILL","NILL","Earn InterMiles on retail spends, fuel surcharge waiver","NILL","Discount voucher worth ₹250 on return flights booked on www.intermiles.com","NILL","Free flight ticket on spends above ₹5 lakh/year","NILL","NILL","NILL","NILL","NILL","NILL","NILL","NILL","NILL","NILL","NILL","NILL","NILL","NILL","NILL","NILL","Zero liability on fraudulent transactions if reported immediately","NILL","Chip & PIN, contactless","Yes, accepted worldwide","This card offers premium travel benefits, including InterMiles accrual on retail spends and exclusive discounts on flight bookings.","NILL","All dues must be paid on time; rewards program subject to change."
"HDFC Bank","Business Platinum Credit Card","Business","NILL","1% cashback on retail and international spends, free access to exclusive airport lounges, zero-liability protection.","https://www.hdfcbank.com/content/api/contentstream-id/723fb80a-2dde-42a3-9793-7ae1be57c87f/fd2e703a-4fec-456e-a846-914fb107ef04/Personal/Pay/Cards/Credit%20Card/Credit%20Card%20Landing%20Page/Credit%20Cards/Business%20Platinum/business_platinum_credit_card_banner1.png","https://www.hdfcbank.com/personal/pay/cards/commercial-credit-cards/business-platinum","https://applyonline.hdfcbank.com/cards/credit-cards.html?CHANNELSOURCE=BIZC&LGCode=MKTG&mc_id=website_organic_Business_Credit_Card_Catpg_BizBlack_apply&icid=website_organic_Business_Credit_Card_Catpg_BizBlack_apply","299","299","Renewal fee waived on annual spends of Rs.30,000 or more","Free","3.49%","100","NILL","NILL","Cheque value up to Rs.5,000 - Rs.25, more than Rs.5,000 - Rs.50","NILL","NILL","Varies based on amount due","2.5% of the over limit amount subject to a minimum of Rs.500","3.5%","99","NILL","NILL","NILL","500 per statement cycle waived off","NILL","1% cashback on retail and international spends, 0.5% cashback on retail spends with a minimum statement balance of Rs.10,000","Yes","Annual fee waived on annual spends of Rs.30,000 or more","NILL","1% cashback on retail and international spends, 0.5% cashback on retail spends with a minimum statement balance of Rs.10,000","Cashback on retail and international spends, fuel surcharge waiver, lounge access","Cashback on retail and international spends, fuel surcharge waiver, lounge access","NILL","NILL","NILL","NILL","NILL","Fuel surcharge waiver","NILL","NILL","Lounge access at various airports","NILL","NILL","NILL","NILL","NILL","NILL","NILL","NILL","Complimentary access to airport lounges","24 X 7 Personal Concierge","NILL","Zero liability on unauthorized transactions","NILL","NILL","Yes, accepted worldwide","The Business Platinum credit card by HDFC Bank aims to give back with every expenditure. The credit card offers a wide range of benefits, mainly cashback rewards from your retail and international spends. Along with this, you can also enjoy access to airport lounges and fuel surcharge benefits with the credit card.","Applicant must be between 21 to 60 years for salaried individuals, 21 to 65 years for self-employed individuals, add-on cardholder must be at least 15 years of age.","Annual fee of Rs.299, cashback not applicable on fuel purchases."
"HDFC Bank","EasyEMI Card","Credit Card","Consumer Durables","Unique Credit Card + EasyEMI for all your big purchases","https://www.hdfcbank.com/content/api/contentstream-id/723fb80a-2dde-42a3-9793-7ae1be57c87f/59646d61-ec9d-47a0-a362-7964f761048d/Personal/Pay/Cards/Millennia%20Cards/Millennia%20EasyEMI%20Card/Millennia-EASYEMI.png","https://www.hdfcbank.com/personal/pay/cards/millennia-cards/millennia-easyemi-card","","NILL","NILL","NILL","NILL","NILL","NILL","NILL","NILL","NILL","NILL","NILL","NILL","NILL","NILL","NILL","NILL","NILL","NILL","NILL","NILL","5% CashBack on Amazon, Flipkart, Flight & Hotel bookings on shopping via PayZapp and SmartBuy","1% CashBack on all offline spends and Wallet reloads","NILL","NILL","NILL","NILL","Zero Lost card liability, Interest Free Credit Period, Revolving Credit, Fuel Surcharge Waiver","NILL","500 Cash Points","NILL","Spend ₹20000 & above in the first 90 days and get first year membership fee waived off","NILL","1% fuel surcharge waiver at all fuel stations across India","NILL","NILL","NILL","NILL","NILL","NILL","NILL","NILL","NILL","NILL","NILL","NILL","NILL","NILL","NILL","NILL","NILL","NILL","This card offers premium travel, shopping, and lifestyle benefits, including lounge access, high rewards, and robust insurance, making it ideal for frequent travelers.","All HDFC Bank Credit Card customers are eligible for EASYEMI","All dues must be paid on time; rewards program subject to change."
"HDFC Bank","Freedom Credit Card","Retail","Cashback","10X CashPoints on your favourite merchants - Big Basket, BookMyshow, OYO, Swiggy & Uber","https://th.bing.com/th/id/OIP.4EfEmdLysG5BAccy9XOKkQAAAA?pid=ImgDet&w=159&h=100&c=7","https://www.hdfcbank.com/personal/pay/cards/credit-cards/freedom-card-new","https://applyonline.hdfcbank.com/cards/credit-cards.html?LGCode=MKTG&utm_content=MKTG&mcid=website_freedom_prodpg_stickyfooter","NILL","NILL","Renewal membership fee waived off by spending ₹50,000 and above in an annual year","NILL","NILL","NILL","NILL","NILL","NILL","NILL","NILL","NILL","NILL","NILL","NILL","NILL","NILL","NILL","1% Fuel Surcharge waiver on fuel transactions (Minimum transaction of ₹400, Maximum transaction of ₹5,000 & Maximum waiver of ₹250 per statement cycle)","NILL","Earn 1 CashPoint per ₹150 spent on other spends (Excluding EMI, fuel, wallet loads/prepaid card loads & voucher purchases)","1% cashback on all spends","Annual fee reversed if spends > ₹1 lakh/year","Yes, on spends above ₹2,500","4 points per ₹150 spent","Free movie tickets, shopping vouchers","Contactless payments, lounge access","NILL","500 CashPoints (applicable only on payment of membership fee)","NILL","Free flight ticket on spends above ₹5 lakh/year","500 points on birthday month","1% fuel surcharge waiver","20% off at select restaurants","Chef's table invitations","Free travel insurance, airport transfers","Buy 1 Get 1 free ticket monthly","3 months free Netflix","NILL","₹500 Myntra voucher on spends > ₹50,000","Extra points on app transactions","10% off at partner hotels","Free gym membership","2% cashback on Amazon/Flipkart","8 free domestic lounge visits per year","24x7 concierge for travel bookings","air accident cover, travel insurance","Zero liability if reported within 24 hours","NILL","chip & PIN, contactless, 2FA","Yes, accepted worldwide","This card offers premium travel, shopping, and lifestyle benefits, including lounge access, high rewards, and robust insurance, making it ideal for frequent travelers.","NILL","All dues must be paid on time; rewards program subject to change."
"HDFC Bank","Business Bharat Credit Card","Business","Cashback","Earn cash back on travel, utilities, and fuel","https://www.hdfcbank.com/content/api/contentstream-id/723fb80a-2dde-42a3-9793-7ae1be57c87f/07dac173-720c-4050-a6f9-09369c0d272c/Personal/Pay/Cards/Credit%20Card/Credit%20Card%20Landing%20Page/Credit%20Cards/Commercial/Business%20Bharat%20Card/_thumb_216654.png","https://www.hdfcbank.com/personal/pay/cards/commercial-credit-cards/business-bharat-card","","NILL","NILL","NILL","NILL","NILL","NILL","NILL","NILL","NILL","NILL","NILL","NILL","NILL","NILL","99","NILL","NILL","NILL","NILL","NILL","5% Cash back on IRCTC / Bill Payment / Fuel, Maximum Cash back Rs.150 per statement cycle","1% cashback on all spends","NILL","NILL","NILL","NILL","Fuel surcharge waiver, Zero lost card liability, Interest free credit","NILL","NILL","NILL","NILL","NILL","1% fuel surcharge waiver","NILL","NILL","NILL","NILL","NILL","NILL","NILL","NILL","NILL","NILL","NILL","NILL","NILL","NILL","NILL","NILL","NILL","NILL","This card offers cash back on travel, utilities, and fuel, making it ideal for business expenses.","NILL","NILL"
"HDFC Bank","Bharat Credit Card","Retail","Cashback","Earn cashback on everyday spends!","https://hdfcbank.com/content/api/contentstream-id/723fb80a-2dde-42a3-9793-7ae1be57c87f/e378a2ab-1ca9-4b6b-a128-86d99bd8c28a/Personal/Pay/Cards/Credit%20Card/Credit%20Card%20Landing%20Page/Credit%20Cards/CASH%20BACK/Bharat%20Cashback/bharat_cashback_banner1.png","https://hdfcbank.com/personal/pay/cards/credit-cards/bharat-credit-card","","500","500","NILL","NILL","NILL","NILL","NILL","NILL","NILL","NILL","NILL","NILL","NILL","NILL","NILL","NILL","NILL","NILL","NILL","NILL","Earn cashback on various categories including IRCTC, Fuel, Groceries, and Bill Payments.","Yes","NILL","NILL","NILL","NILL","5% cashback on IRCTC, Fuel, Groceries, and Bill Payments; 1% fuel surcharge waiver; 50 interest-free days; EMV Chip Card technology for safety.","NILL","500 Bonus Reward Points on 1st utility bill payment","NILL","NILL","NILL","1% fuel surcharge waiver","NILL","NILL","NILL","NILL","NILL","NILL","NILL","NILL","NILL","NILL","NILL","NILL","NILL","NILL","NILL","NILL","EMV Chip Card technology","NILL","The HDFC Bank Bharat Credit Card offers cashback on everyday spends, including travel, utilities, and fuel, making it a great choice for regular users.","NILL","NILL"
"HDFC Bank","All Miles Credit Card","Retail","Travel","Accumulate 3 reward points for every Rs 150 you spend, 2x reward points for hotel bookings, mobile recharge and shopping","https://www.hdfcbank.com/content/api/contentstream-id/723fb80a-2dde-42a3-9793-7ae1be57c87f/ce36fe90-340c-4235-ac03-b4d523ed4f60/Personal/Pay/Cards/Credit%20Card/credit%20card%20detail/allmiles_banner1.png","https://www.hdfcbank.com/personal/pay/cards/credit-cards/all-miles-card","https://www.bankbazaar.com/credit-card.html?variant=slide&WT.mc_id=CROSS_SELL_IL_CCBUTTON_89784&utm_source=bb&utm_medium=seo&utm_campaign=CROSS_SELL_IL_CCBUTTON_89784","NILL","NILL","NILL","NILL","NILL","NILL","NILL","NILL","NILL","NILL","NILL","NILL","NILL","NILL","NILL","NILL","NILL","NILL","1% Fuel Surcharge waived off on fuel transactions ( Minimum transaction of INR 400, Maximum Cashback of INR 500 per statement cycle)","NILL","Accumulate 3 reward points for every Rs 150 you spend","NILL","NILL","NILL","3 reward points for every Rs 150 spent","2x reward points for hotel bookings, mobile recharge and shopping","Stay protected against unauthorised use when you shop with the EMV Chip Card technology, Be assured of zero liability on lost card after reporting the loss","NILL","NILL","NILL","NILL","NILL","1% Fuel Surcharge waived off on fuel transactions ( Minimum transaction of INR 400, Maximum Cashback of INR 500 per statement cycle)","NILL","NILL","NILL","NILL","NILL","NILL","NILL","NILL","NILL","NILL","NILL","NILL","NILL","NILL","Zero liability on lost card after reporting the loss","NILL","EMV Chip Card technology","NILL","This card offers premium travel, shopping, and lifestyle benefits, including lounge access, high rewards, and robust insurance, making it ideal for frequent travelers.","NILL","https://www.hdfcbank.com/content/bbp/repositories/723fb80a-2dde-42a3-9793-7ae1be57c87f/?path=/Personal/Pay/Cards/Credit%20Card/TC%20pdf/cc_common_MITC.pdf"
"HDFC Bank","Paytm HDFC Bank Select Credit Card","Retail","Shopping","5% Cashpoints on purchases on Paytm","https://www.hdfcbank.com/content/api/contentstream-id/723fb80a-2dde-42a3-9793-7ae1be57c87f/749b38f2-2bd0-4a3d-9916-ce53eda912a0/Personal/Pay/Cards/Credit%20Card/Credit%20Card%20Landing%20Page/Credit%20Cards/Commercial/Consumer%20-%20Affluent1/Paytm-HDFC-Bank-Select-Credit-Card_264x165.png","https://www.hdfcbank.com/personal/pay/cards/credit-cards/paytm-hdfc-bank-select-credit-card","https://p.paytm.me/xCTH/2t2cdyrf?LGCode=MKTG&mc_id=website_organic_ProdPg_applynow_Paytm_CC&icid=website_organic:ProdPg_applynow:Paytm_CC","NILL","NILL","First Year Annual Membership Fee waived upon spending Rs.50,000 (Non-EMI Spends) within the first 90 days","NILL","NILL","NILL","NILL","NILL","NILL","NILL","NILL","NILL","NILL","NILL","NILL","NILL","NILL","NILL","NILL","NILL","5% Cashpoints on purchases on Paytm, 3% Cashpoints on Accelerated Categories, 1% Cashpoints on all other retail transactions","NILL","First Year Annual Membership Fee waived upon spending Rs.50,000 (Non-EMI Spends) within the first 90 days","NILL","5% Cashpoints on purchases on Paytm, 3% Cashpoints on Accelerated Categories, 1% Cashpoints on all other retail transactions","NILL","8 Complimentary access to Domestic Airport Lounges, 1% fuel surcharge waiver on fuel transactions","NILL","Paytm First Membership","NILL","Earn Gift Vouchers worth Rs.500 upon spending Rs.50,000 every Calendar Quarter","NILL","1% fuel surcharge waiver on fuel transactions","Upto 20% discount on partner restaurants via Dineout","NILL","NILL","NILL","NILL","NILL","NILL","NILL","NILL","NILL","NILL","8 Complimentary access to Domestic Airport Lounges","NILL","NILL","Zero cost liability on fraudulent transactions if reported immediately","NILL","Contactless payments, chip & PIN","Yes, accepted worldwide","This card offers premium shopping benefits, including cashpoints on various categories, making it ideal for frequent Paytm users.","NILL","All dues must be paid on time; rewards program subject to change."
